order_id,line_id,product_id,product_name,quantity,unit_price,line_value,order_date,payment_method,channel,promotion_applied,customer_id,first_name,last_name,email,phone,address,city,postcode,country,date_of_birth,gender,customer_since,loyalty_member,marketing_opt_in
1953,4,6,Soft Drink,4,2.5,10.0,2024-10-10,Credit Card,Kiosk,False,47,Peter,Newman,knicholls@begum.com,(0115) 4960130,"Studio 0, Tracy motorway, Scottburgh, TQ26 7AJ",Williamsberg,DH15 0ZF,UK,1984-09-23,Female,2021-04-14,True,True
1954,1,2,Cinema Ticket - Child,3,8.0,24.0,2024-10-10,Debit Card,Box Office,True,193,Anne,Thomas,gardinergregory@clark-robertson.com,+44(0)1632 960365,"Flat 2, Peacock parks, Stephensonfort, CR1E 8DA",Lake Joanton,IP55 5NN,UK,1950-02-06,Female,2018-03-23,False,False
1954,2,6,Soft Drink,1,2.5,2.5,2024-10-10,Debit Card,Box Office,True,193,Anne,Thomas,gardinergregory@clark-robertson.com,+44(0)1632 960365,"Flat 2, Peacock parks, Stephensonfort, CR1E 8DA",Lake Joanton,IP55 5NN,UK,1950-02-06,Female,2018-03-23,False,False
1954,3,7,Combo Meal,4,7.5,30.0,2024-10-10,Debit Card,Box Office,True,193,Anne,Thomas,gardinergregory@clark-robertson.com,+44(0)1632 960365,"Flat 2, Peacock parks, Stephensonfort, CR1E 8DA",Lake Joanton,IP55 5NN,UK,1950-02-06,Female,2018-03-23,False,False
1954,4,8,3D Glasses,2,2.0,4.0,2024-10-10,Debit Card,Box Office,True,193,Anne,Thomas,gardinergregory@clark-robertson.com,+44(0)1632 960365,"Flat 2, Peacock parks, Stephensonfort, CR1E 8DA",Lake Joanton,IP55 5NN,UK,1950-02-06,Female,2018-03-23,False,False
1954,5,10,Merchandise - T-Shirt,3,15.0,45.0,2024-10-10,Debit Card,Box Office,True,193,Anne,Thomas,gardinergregory@clark-robertson.com,+44(0)1632 960365,"Flat 2, Peacock parks, Stephensonfort, CR1E 8DA",Lake Joanton,IP55 5NN,UK,1950-02-06,Female,2018-03-23,False,False
1955,1,8,3D Glasses,5,2.0,10.0,2024-10-10,Cash,Box Office,False,236,Rhys,Ellis,eodonnell@yahoo.co.uk,+44(0)1914960769,"Flat 13N, Angela bypass, South Tina, N8D 0XS",Lake Bethanyberg,W80 3GE,UK,1996-12-22,Male,2023-01-05,True,True
1956,1,3,Cinema Ticket - Student,5,9.5,47.5,2024-10-10,Online,Box Office,False,445,Francis,Ward,fbartlett@gmail.com,0289018424,"840 Lee rest, Port Marcview, NG4 9RB",South Philip,CR99 7PE,UK,1988-12-21,Female,2023-02-20,True,False
1956,2,5,Popcorn - Large,1,5.0,5.0,2024-10-10,Online,Box Office,False,445,Francis,Ward,fbartlett@gmail.com,0289018424,"840 Lee rest, Port Marcview, NG4 9RB",South Philip,CR99 7PE,UK,1988-12-21,Female,2023-02-20,True,False
1956,3,7,Combo Meal,1,7.5,7.5,2024-10-10,Online,Box Office,False,445,Francis,Ward,fbartlett@gmail.com,0289018424,"840 Lee rest, Port Marcview, NG4 9RB",South Philip,CR99 7PE,UK,1988-12-21,Female,2023-02-20,True,False
1957,1,4,Popcorn - Small,2,3.0,6.0,2024-10-10,Debit Card,Kiosk,True,294,Victoria,Whitehouse,michael77@outlook.com,(0141) 4960903,"Studio 7, Jones common, Palmershire, HD1Y 3DP",Glennberg,W0 4ZW,UK,1986-10-14,Other,2021-09-20,True,False
1957,2,8,3D Glasses,4,2.0,8.0,2024-10-10,Debit Card,Kiosk,True,294,Victoria,Whitehouse,michael77@outlook.com,(0141) 4960903,"Studio 7, Jones common, Palmershire, HD1Y 3DP",Glennberg,W0 4ZW,UK,1986-10-14,Other,2021-09-20,True,False
1958,1,2,Cinema Ticket - Child,9,8.0,72.0,2024-10-11,Debit Card,Mobile App,True,497,Jayne,Johnson,andrewmiles@roberts.co.uk,+441134960356,"Studio 30, Clarke track, East Judithberg, B8H 7XS",New Sharonville,N8F 7SD,UK,1969-10-31,Male,2020-01-30,False,False
1958,2,3,Cinema Ticket - Student,8,9.5,76.0,2024-10-11,Debit Card,Mobile App,True,497,Jayne,Johnson,andrewmiles@roberts.co.uk,+441134960356,"Studio 30, Clarke track, East Judithberg, B8H 7XS",New Sharonville,N8F 7SD,UK,1969-10-31,Male,2020-01-30,False,False
1958,3,8,3D Glasses,4,2.0,8.0,2024-10-11,Debit Card,Mobile App,True,497,Jayne,Johnson,andrewmiles@roberts.co.uk,+441134960356,"Studio 30, Clarke track, East Judithberg, B8H 7XS",New Sharonville,N8F 7SD,UK,1969-10-31,Male,2020-01-30,False,False
1959,1,1,Cinema Ticket - Adult,5,12.5,62.5,2024-10-11,Credit Card,Box Office,True,159,Philip,Walker,louis28@ward.com,(0151) 4960454,"Flat 84n, Geoffrey streets, Bethanbury, B45 6DS",West Jay,L2A 0YF,UK,1983-04-10,Female,2022-09-14,True,False
1959,2,3,Cinema Ticket - Student,6,9.5,57.0,2024-10-11,Credit Card,Box Office,True,159,Philip,Walker,louis28@ward.com,(0151) 4960454,"Flat 84n, Geoffrey streets, Bethanbury, B45 6DS",West Jay,L2A 0YF,UK,1983-04-10,Female,2022-09-14,True,False
1959,3,5,Popcorn - Large,3,5.0,15.0,2024-10-11,Credit Card,Box Office,True,159,Philip,Walker,louis28@ward.com,(0151) 4960454,"Flat 84n, Geoffrey streets, Bethanbury, B45 6DS",West Jay,L2A 0YF,UK,1983-04-10,Female,2022-09-14,True,False
1960,1,1,Cinema Ticket - Adult,5,12.5,62.5,2024-10-11,Cash,Kiosk,False,597,Joe,Jones,rhowell@hotmail.co.uk,+44292018458,"Flat 61h, Reid junction, South Robert, L5W 5AJ",Bowenfurt,UB6 1ZY,UK,1961-02-19,Female,2021-11-23,True,False
1960,2,3,Cinema Ticket - Student,2,9.5,19.0,2024-10-11,Cash,Kiosk,False,597,Joe,Jones,rhowell@hotmail.co.uk,+44292018458,"Flat 61h, Reid junction, South Robert, L5W 5AJ",Bowenfurt,UB6 1ZY,UK,1961-02-19,Female,2021-11-23,True,False
1960,3,4,Popcorn - Small,4,3.0,12.0,2024-10-11,Cash,Kiosk,False,597,Joe,Jones,rhowell@hotmail.co.uk,+44292018458,"Flat 61h, Reid junction, South Robert, L5W 5AJ",Bowenfurt,UB6 1ZY,UK,1961-02-19,Female,2021-11-23,True,False
1960,4,6,Soft Drink,1,2.5,2.5,2024-10-11,Cash,Kiosk,False,597,Joe,Jones,rhowell@hotmail.co.uk,+44292018458,"Flat 61h, Reid junction, South Robert, L5W 5AJ",Bowenfurt,UB6 1ZY,UK,1961-02-19,Female,2021-11-23,True,False
1960,5,9,VIP Seat Upgrade,1,4.0,4.0,2024-10-11,Cash,Kiosk,False,597,Joe,Jones,rhowell@hotmail.co.uk,+44292018458,"Flat 61h, Reid junction, South Robert, L5W 5AJ",Bowenfurt,UB6 1ZY,UK,1961-02-19,Female,2021-11-23,True,False
1961,1,7,Combo Meal,5,7.5,37.5,2024-10-11,Debit Card,Mobile App,True,500,Suzanne,Powell,lawrencepritchard@hotmail.co.uk,029 2018573,"Studio 82, Joanna run, Rogerbury, WN5 1LA",Ryanburgh,BB0 8EQ,UK,1987-06-02,Male,2017-02-26,True,False
1961,2,10,Merchandise - T-Shirt,1,15.0,15.0,2024-10-11,Debit Card,Mobile App,True,500,Suzanne,Powell,lawrencepritchard@hotmail.co.uk,029 2018573,"Studio 82, Joanna run, Rogerbury, WN5 1LA",Ryanburgh,BB0 8EQ,UK,1987-06-02,Male,2017-02-26,True,False
1962,1,1,Cinema Ticket - Adult,4,12.5,50.0,2024-10-11,Credit Card,Kiosk,True,179,June,James,gracedoyle@yahoo.co.uk,0116 4960896,"Flat 67U, Dominic knolls, Lake Angela, M69 1PR",North Geoffrey,CM65 5QR,UK,1959-05-16,Male,2018-06-06,True,False
1962,2,2,Cinema Ticket - Child,4,8.0,32.0,2024-10-11,Credit Card,Kiosk,True,179,June,James,gracedoyle@yahoo.co.uk,0116 4960896,"Flat 67U, Dominic knolls, Lake Angela, M69 1PR",North Geoffrey,CM65 5QR,UK,1959-05-16,Male,2018-06-06,True,False
1962,3,5,Popcorn - Large,1,5.0,5.0,2024-10-11,Credit Card,Kiosk,True,179,June,James,gracedoyle@yahoo.co.uk,0116 4960896,"Flat 67U, Dominic knolls, Lake Angela, M69 1PR",North Geoffrey,CM65 5QR,UK,1959-05-16,Male,2018-06-06,True,False
1962,4,7,Combo Meal,6,7.5,45.0,2024-10-11,Credit Card,Kiosk,True,179,June,James,gracedoyle@yahoo.co.uk,0116 4960896,"Flat 67U, Dominic knolls, Lake Angela, M69 1PR",North Geoffrey,CM65 5QR,UK,1959-05-16,Male,2018-06-06,True,False
1962,5,8,3D Glasses,1,2.0,2.0,2024-10-11,Credit Card,Kiosk,True,179,June,James,gracedoyle@yahoo.co.uk,0116 4960896,"Flat 67U, Dominic knolls, Lake Angela, M69 1PR",North Geoffrey,CM65 5QR,UK,1959-05-16,Male,2018-06-06,True,False
1963,1,1,Cinema Ticket - Adult,1,12.5,12.5,2024-10-11,Debit Card,Web,False,297,Gregory,Kelly,kylegough@dixon.org,+44909 8790365,"Flat 79S, Webster branch, Johnstontown, G79 5GR",East Toby,HP99 5XF,UK,1994-03-04,Female,2022-04-01,False,False
1963,2,8,3D Glasses,3,2.0,6.0,2024-10-11,Debit Card,Web,False,297,Gregory,Kelly,kylegough@dixon.org,+44909 8790365,"Flat 79S, Webster branch, Johnstontown, G79 5GR",East Toby,HP99 5XF,UK,1994-03-04,Female,2022-04-01,False,False
1964,1,3,Cinema Ticket - Student,4,9.5,38.0,2024-10-11,Credit Card,Kiosk,True,407,Jill,James,etomlinson@king.org,+44289018345,"Studio 86, Sarah courts, Port Malcolm, TD9 2YY",Hollyhaven,EC39 4PH,UK,1946-12-26,Female,2016-08-18,False,False
1964,2,7,Combo Meal,2,7.5,15.0,2024-10-11,Credit Card,Kiosk,True,407,Jill,James,etomlinson@king.org,+44289018345,"Studio 86, Sarah courts, Port Malcolm, TD9 2YY",Hollyhaven,EC39 4PH,UK,1946-12-26,Female,2016-08-18,False,False
1965,1,2,Cinema Ticket - Child,4,8.0,32.0,2024-10-11,Cash,Kiosk,False,599,Rosemary,Woodward,jonesjake@hotmail.com,(0113) 4960850,"Studio 12, Debra valleys, West Abdul, WC5 8ND",New Gail,N9 3XX,UK,2004-01-22,Other,2022-02-17,True,True
1965,2,3,Cinema Ticket - Student,2,9.5,19.0,2024-10-11,Cash,Kiosk,False,599,Rosemary,Woodward,jonesjake@hotmail.com,(0113) 4960850,"Studio 12, Debra valleys, West Abdul, WC5 8ND",New Gail,N9 3XX,UK,2004-01-22,Other,2022-02-17,True,True
1965,3,4,Popcorn - Small,3,3.0,9.0,2024-10-11,Cash,Kiosk,False,599,Rosemary,Woodward,jonesjake@hotmail.com,(0113) 4960850,"Studio 12, Debra valleys, West Abdul, WC5 8ND",New Gail,N9 3XX,UK,2004-01-22,Other,2022-02-17,True,True
1965,4,8,3D Glasses,4,2.0,8.0,2024-10-11,Cash,Kiosk,False,599,Rosemary,Woodward,jonesjake@hotmail.com,(0113) 4960850,"Studio 12, Debra valleys, West Abdul, WC5 8ND",New Gail,N9 3XX,UK,2004-01-22,Other,2022-02-17,True,True
1965,5,10,Merchandise - T-Shirt,5,15.0,75.0,2024-10-11,Cash,Kiosk,False,599,Rosemary,Woodward,jonesjake@hotmail.com,(0113) 4960850,"Studio 12, Debra valleys, West Abdul, WC5 8ND",New Gail,N9 3XX,UK,2004-01-22,Other,2022-02-17,True,True
1966,1,1,Cinema Ticket - Adult,5,12.5,62.5,2024-10-12,Debit Card,Web,False,283,Jean,Lawson,cherylalexander@yahoo.com,+44117 4960066,"71 Hooper drive, East Nicoleland, S78 0HZ",Greenstad,WA02 8DD,UK,2003-02-16,Female,2022-11-14,False,True
1966,2,3,Cinema Ticket - Student,5,9.5,47.5,2024-10-12,Debit Card,Web,False,283,Jean,Lawson,cherylalexander@yahoo.com,+44117 4960066,"71 Hooper drive, East Nicoleland, S78 0HZ",Greenstad,WA02 8DD,UK,2003-02-16,Female,2022-11-14,False,True
1966,3,5,Popcorn - Large,3,5.0,15.0,2024-10-12,Debit Card,Web,False,283,Jean,Lawson,cherylalexander@yahoo.com,+44117 4960066,"71 Hooper drive, East Nicoleland, S78 0HZ",Greenstad,WA02 8DD,UK,2003-02-16,Female,2022-11-14,False,True
1967,1,3,Cinema Ticket - Student,6,9.5,57.0,2024-10-13,Cash,Web,True,585,Mohammed,McLean,iain09@mccarthy.com,(0306) 999 0802,"706 Smith coves, Humphriesmouth, WR7 9BF",Cherylmouth,G2 9JY,UK,1984-10-19,Other,2018-06-01,True,True
1967,2,4,Popcorn - Small,5,3.0,15.0,2024-10-13,Cash,Web,True,585,Mohammed,McLean,iain09@mccarthy.com,(0306) 999 0802,"706 Smith coves, Humphriesmouth, WR7 9BF",Cherylmouth,G2 9JY,UK,1984-10-19,Other,2018-06-01,True,True
1967,3,8,3D Glasses,3,2.0,6.0,2024-10-13,Cash,Web,True,585,Mohammed,McLean,iain09@mccarthy.com,(0306) 999 0802,"706 Smith coves, Humphriesmouth, WR7 9BF",Cherylmouth,G2 9JY,UK,1984-10-19,Other,2018-06-01,True,True
1967,4,10,Merchandise - T-Shirt,2,15.0,30.0,2024-10-13,Cash,Web,True,585,Mohammed,McLean,iain09@mccarthy.com,(0306) 999 0802,"706 Smith coves, Humphriesmouth, WR7 9BF",Cherylmouth,G2 9JY,UK,1984-10-19,Other,2018-06-01,True,True
1968,1,1,Cinema Ticket - Adult,7,12.5,87.5,2024-10-13,Online,Mobile App,False,341,Lauren,Edwards,harrisjoel@yahoo.com,(0161) 496 0289,"2 Graham garden, New Annaberg, FY2Y 2XS",North Lisa,NP2R 7PY,UK,1981-10-12,Male,2021-02-10,False,False
1968,2,3,Cinema Ticket - Student,2,9.5,19.0,2024-10-13,Online,Mobile App,False,341,Lauren,Edwards,harrisjoel@yahoo.com,(0161) 496 0289,"2 Graham garden, New Annaberg, FY2Y 2XS",North Lisa,NP2R 7PY,UK,1981-10-12,Male,2021-02-10,False,False
1968,3,5,Popcorn - Large,4,5.0,20.0,2024-10-13,Online,Mobile App,False,341,Lauren,Edwards,harrisjoel@yahoo.com,(0161) 496 0289,"2 Graham garden, New Annaberg, FY2Y 2XS",North Lisa,NP2R 7PY,UK,1981-10-12,Male,2021-02-10,False,False
1968,4,7,Combo Meal,4,7.5,30.0,2024-10-13,Online,Mobile App,False,341,Lauren,Edwards,harrisjoel@yahoo.com,(0161) 496 0289,"2 Graham garden, New Annaberg, FY2Y 2XS",North Lisa,NP2R 7PY,UK,1981-10-12,Male,2021-02-10,False,False
1968,5,10,Merchandise - T-Shirt,4,15.0,60.0,2024-10-13,Online,Mobile App,False,341,Lauren,Edwards,harrisjoel@yahoo.com,(0161) 496 0289,"2 Graham garden, New Annaberg, FY2Y 2XS",North Lisa,NP2R 7PY,UK,1981-10-12,Male,2021-02-10,False,False
1969,1,4,Popcorn - Small,3,3.0,9.0,2024-10-13,Online,Mobile App,False,91,Bethan,Davis,zkelly@sullivan.biz,+44(0)1164960492,"Studio 39, Mandy ports, Cooperton, N45 5RW",Suzanneborough,HG8Y 9AH,UK,1998-04-26,Female,2020-05-07,True,True
1969,2,8,3D Glasses,5,2.0,10.0,2024-10-13,Online,Mobile App,False,91,Bethan,Davis,zkelly@sullivan.biz,+44(0)1164960492,"Studio 39, Mandy ports, Cooperton, N45 5RW",Suzanneborough,HG8Y 9AH,UK,1998-04-26,Female,2020-05-07,True,True
1969,3,10,Merchandise - T-Shirt,5,15.0,75.0,2024-10-13,Online,Mobile App,False,91,Bethan,Davis,zkelly@sullivan.biz,+44(0)1164960492,"Studio 39, Mandy ports, Cooperton, N45 5RW",Suzanneborough,HG8Y 9AH,UK,1998-04-26,Female,2020-05-07,True,True
1970,1,1,Cinema Ticket - Adult,6,12.5,75.0,2024-10-13,Cash,Web,False,476,Wayne,Leonard,dianeahmed@yahoo.co.uk,+441314960021,"0 Diana islands, Phillipville, L05 2HH",Danielsside,S5 0HP,UK,2000-07-19,Male,2020-01-30,True,False
1970,2,5,Popcorn - Large,1,5.0,5.0,2024-10-13,Cash,Web,False,476,Wayne,Leonard,dianeahmed@yahoo.co.uk,+441314960021,"0 Diana islands, Phillipville, L05 2HH",Danielsside,S5 0HP,UK,2000-07-19,Male,2020-01-30,True,False
1970,3,7,Combo Meal,4,7.5,30.0,2024-10-13,Cash,Web,False,476,Wayne,Leonard,dianeahmed@yahoo.co.uk,+441314960021,"0 Diana islands, Phillipville, L05 2HH",Danielsside,S5 0HP,UK,2000-07-19,Male,2020-01-30,True,False
1970,4,9,VIP Seat Upgrade,7,4.0,28.0,2024-10-13,Cash,Web,False,476,Wayne,Leonard,dianeahmed@yahoo.co.uk,+441314960021,"0 Diana islands, Phillipville, L05 2HH",Danielsside,S5 0HP,UK,2000-07-19,Male,2020-01-30,True,False
1971,1,1,Cinema Ticket - Adult,3,12.5,37.5,2024-10-13,Credit Card,Web,True,444,Donald,Hunt,coxjulian@franklin.com,(0191)4960992,"Studio 91p, Edwards run, Lake Marcfurt, SM67 7BL",New Graham,PE7M 4HB,UK,1989-10-15,Other,2016-10-19,False,True
1971,2,3,Cinema Ticket - Student,8,9.5,76.0,2024-10-13,Credit Card,Web,True,444,Donald,Hunt,coxjulian@franklin.com,(0191)4960992,"Studio 91p, Edwards run, Lake Marcfurt, SM67 7BL",New Graham,PE7M 4HB,UK,1989-10-15,Other,2016-10-19,False,True
1971,3,10,Merchandise - T-Shirt,3,15.0,45.0,2024-10-13,Credit Card,Web,True,444,Donald,Hunt,coxjulian@franklin.com,(0191)4960992,"Studio 91p, Edwards run, Lake Marcfurt, SM67 7BL",New Graham,PE7M 4HB,UK,1989-10-15,Other,2016-10-19,False,True
1972,1,1,Cinema Ticket - Adult,3,12.5,37.5,2024-10-13,Credit Card,Kiosk,False,358,Barbara,Lambert,diana05@moore.co.uk,(0117) 496 0107,"Studio 8, Luke fork, Lake Russellchester, S68 1PB",Barneshaven,DN24 0FN,UK,1977-02-11,Female,2021-05-30,False,False
1972,2,3,Cinema Ticket - Student,2,9.5,19.0,2024-10-13,Credit Card,Kiosk,False,358,Barbara,Lambert,diana05@moore.co.uk,(0117) 496 0107,"Studio 8, Luke fork, Lake Russellchester, S68 1PB",Barneshaven,DN24 0FN,UK,1977-02-11,Female,2021-05-30,False,False
1972,3,4,Popcorn - Small,2,3.0,6.0,2024-10-13,Credit Card,Kiosk,False,358,Barbara,Lambert,diana05@moore.co.uk,(0117) 496 0107,"Studio 8, Luke fork, Lake Russellchester, S68 1PB",Barneshaven,DN24 0FN,UK,1977-02-11,Female,2021-05-30,False,False
1972,4,10,Merchandise - T-Shirt,4,15.0,60.0,2024-10-13,Credit Card,Kiosk,False,358,Barbara,Lambert,diana05@moore.co.uk,(0117) 496 0107,"Studio 8, Luke fork, Lake Russellchester, S68 1PB",Barneshaven,DN24 0FN,UK,1977-02-11,Female,2021-05-30,False,False
1973,1,2,Cinema Ticket - Child,2,8.0,16.0,2024-10-13,Debit Card,Web,True,327,Lindsey,Bentley,rachaelcharlton@outlook.com,01214960028,"Studio 77, Colin neck, New Brenda, W21 2GQ",Masonstad,N17 1JS,UK,1972-10-03,Female,2019-06-10,True,True
1973,2,6,Soft Drink,1,2.5,2.5,2024-10-13,Debit Card,Web,True,327,Lindsey,Bentley,rachaelcharlton@outlook.com,01214960028,"Studio 77, Colin neck, New Brenda, W21 2GQ",Masonstad,N17 1JS,UK,1972-10-03,Female,2019-06-10,True,True
1974,1,2,Cinema Ticket - Child,5,8.0,40.0,2024-10-13,Cash,Kiosk,False,272,Carol,Davies,anthony62@kelly.com,+44909 879 0647,"698 Shepherd harbor, Sharonbury, JE60 7DQ",North Yvonne,SW7R 2TN,UK,1983-06-12,Male,2023-03-24,True,False
1975,1,1,Cinema Ticket - Adult,5,12.5,62.5,2024-10-13,Debit Card,Kiosk,False,482,Marion,Wilkinson,lynn61@gmail.com,01144960935,"5 Parker pass, Lake Caroleland, G9D 5TJ",Paigeshire,OL99 2XJ,UK,1964-02-10,Female,2021-10-13,False,True
1975,2,4,Popcorn - Small,5,3.0,15.0,2024-10-13,Debit Card,Kiosk,False,482,Marion,Wilkinson,lynn61@gmail.com,01144960935,"5 Parker pass, Lake Caroleland, G9D 5TJ",Paigeshire,OL99 2XJ,UK,1964-02-10,Female,2021-10-13,False,True
1975,3,7,Combo Meal,5,7.5,37.5,2024-10-13,Debit Card,Kiosk,False,482,Marion,Wilkinson,lynn61@gmail.com,01144960935,"5 Parker pass, Lake Caroleland, G9D 5TJ",Paigeshire,OL99 2XJ,UK,1964-02-10,Female,2021-10-13,False,True
1976,1,3,Cinema Ticket - Student,2,9.5,19.0,2024-10-14,Cash,Mobile App,True,298,Sally,Robinson,harrisonnicholas@clarke.co.uk,0121 4960653,"3 Kim trace, Port Jamesberg, G9H 1YH",Gailhaven,N2 8BW,UK,1976-10-09,Female,2016-11-29,False,False
1976,2,4,Popcorn - Small,3,3.0,9.0,2024-10-14,Cash,Mobile App,True,298,Sally,Robinson,harrisonnicholas@clarke.co.uk,0121 4960653,"3 Kim trace, Port Jamesberg, G9H 1YH",Gailhaven,N2 8BW,UK,1976-10-09,Female,2016-11-29,False,False
1977,1,1,Cinema Ticket - Adult,1,12.5,12.5,2024-10-14,Online,Mobile App,False,360,Paige,Hope,ryan86@hotmail.com,+442074960418,"Studio 18, Ford mountains, Port Graceville, WC8 1LB",Summerstown,WS1V 4SG,UK,1961-06-25,Other,2017-06-15,True,False
1977,2,9,VIP Seat Upgrade,3,4.0,12.0,2024-10-14,Online,Mobile App,False,360,Paige,Hope,ryan86@hotmail.com,+442074960418,"Studio 18, Ford mountains, Port Graceville, WC8 1LB",Summerstown,WS1V 4SG,UK,1961-06-25,Other,2017-06-15,True,False
1978,1,2,Cinema Ticket - Child,1,8.0,8.0,2024-10-14,Debit Card,Web,True,50,Victoria,Robinson,williamsjulia@woodward-skinner.biz,(0306) 9990649,"869 Smith forest, Morrisfort, UB87 7RD",Dalyhaven,L4F 8UD,UK,1956-07-06,Female,2023-09-30,True,True
1978,2,3,Cinema Ticket - Student,4,9.5,38.0,2024-10-14,Debit Card,Web,True,50,Victoria,Robinson,williamsjulia@woodward-skinner.biz,(0306) 9990649,"869 Smith forest, Morrisfort, UB87 7RD",Dalyhaven,L4F 8UD,UK,1956-07-06,Female,2023-09-30,True,True
1978,3,5,Popcorn - Large,5,5.0,25.0,2024-10-14,Debit Card,Web,True,50,Victoria,Robinson,williamsjulia@woodward-skinner.biz,(0306) 9990649,"869 Smith forest, Morrisfort, UB87 7RD",Dalyhaven,L4F 8UD,UK,1956-07-06,Female,2023-09-30,True,True
1979,1,1,Cinema Ticket - Adult,4,12.5,50.0,2024-10-14,Cash,Box Office,False,435,Shane,Abbott,lesley48@yahoo.com,+442074960421,"Studio 3, Morris plaza, Kayside, GU7W 7SB",Ingrammouth,BB06 1GX,UK,1952-07-05,Female,2018-11-14,False,True
1979,2,2,Cinema Ticket - Child,2,8.0,16.0,2024-10-14,Cash,Box Office,False,435,Shane,Abbott,lesley48@yahoo.com,+442074960421,"Studio 3, Morris plaza, Kayside, GU7W 7SB",Ingrammouth,BB06 1GX,UK,1952-07-05,Female,2018-11-14,False,True
1979,3,3,Cinema Ticket - Student,4,9.5,38.0,2024-10-14,Cash,Box Office,False,435,Shane,Abbott,lesley48@yahoo.com,+442074960421,"Studio 3, Morris plaza, Kayside, GU7W 7SB",Ingrammouth,BB06 1GX,UK,1952-07-05,Female,2018-11-14,False,True
1979,4,10,Merchandise - T-Shirt,4,15.0,60.0,2024-10-14,Cash,Box Office,False,435,Shane,Abbott,lesley48@yahoo.com,+442074960421,"Studio 3, Morris plaza, Kayside, GU7W 7SB",Ingrammouth,BB06 1GX,UK,1952-07-05,Female,2018-11-14,False,True
1980,1,5,Popcorn - Large,1,5.0,5.0,2024-10-14,Credit Card,Box Office,False,266,Clare,Howard,iblackburn@gmail.com,+44(0)8081570527,"27 Mohammed stream, North Mohammadberg, S8T 0YT",North Tracy,CR51 3LJ,UK,1981-05-24,Female,2019-03-08,True,True
1980,2,6,Soft Drink,1,2.5,2.5,2024-10-14,Credit Card,Box Office,False,266,Clare,Howard,iblackburn@gmail.com,+44(0)8081570527,"27 Mohammed stream, North Mohammadberg, S8T 0YT",North Tracy,CR51 3LJ,UK,1981-05-24,Female,2019-03-08,True,True
1980,3,10,Merchandise - T-Shirt,2,15.0,30.0,2024-10-14,Credit Card,Box Office,False,266,Clare,Howard,iblackburn@gmail.com,+44(0)8081570527,"27 Mohammed stream, North Mohammadberg, S8T 0YT",North Tracy,CR51 3LJ,UK,1981-05-24,Female,2019-03-08,True,True
1981,1,2,Cinema Ticket - Child,1,8.0,8.0,2024-10-14,Online,Mobile App,False,91,Bethan,Davis,zkelly@sullivan.biz,+44(0)1164960492,"Studio 39, Mandy ports, Cooperton, N45 5RW",Suzanneborough,HG8Y 9AH,UK,1998-04-26,Female,2020-05-07,True,True
1981,2,4,Popcorn - Small,2,3.0,6.0,2024-10-14,Online,Mobile App,False,91,Bethan,Davis,zkelly@sullivan.biz,+44(0)1164960492,"Studio 39, Mandy ports, Cooperton, N45 5RW",Suzanneborough,HG8Y 9AH,UK,1998-04-26,Female,2020-05-07,True,True
1981,3,6,Soft Drink,4,2.5,10.0,2024-10-14,Online,Mobile App,False,91,Bethan,Davis,zkelly@sullivan.biz,+44(0)1164960492,"Studio 39, Mandy ports, Cooperton, N45 5RW",Suzanneborough,HG8Y 9AH,UK,1998-04-26,Female,2020-05-07,True,True
1981,4,8,3D Glasses,2,2.0,4.0,2024-10-14,Online,Mobile App,False,91,Bethan,Davis,zkelly@sullivan.biz,+44(0)1164960492,"Studio 39, Mandy ports, Cooperton, N45 5RW",Suzanneborough,HG8Y 9AH,UK,1998-04-26,Female,2020-05-07,True,True
1981,5,10,Merchandise - T-Shirt,9,15.0,135.0,2024-10-14,Online,Mobile App,False,91,Bethan,Davis,zkelly@sullivan.biz,+44(0)1164960492,"Studio 39, Mandy ports, Cooperton, N45 5RW",Suzanneborough,HG8Y 9AH,UK,1998-04-26,Female,2020-05-07,True,True
1982,1,3,Cinema Ticket - Student,3,9.5,28.5,2024-10-14,Credit Card,Mobile App,True,311,Lucy,Griffin,lambertcarly@evans.com,0121 496 0177,"Studio 7, Lewis isle, Harrychester, TF6 4BL",Rileymouth,W7 3LY,UK,1964-07-13,Male,2022-05-16,True,False
1982,2,4,Popcorn - Small,3,3.0,9.0,2024-10-14,Credit Card,Mobile App,True,311,Lucy,Griffin,lambertcarly@evans.com,0121 496 0177,"Studio 7, Lewis isle, Harrychester, TF6 4BL",Rileymouth,W7 3LY,UK,1964-07-13,Male,2022-05-16,True,False
1982,3,6,Soft Drink,4,2.5,10.0,2024-10-14,Credit Card,Mobile App,True,311,Lucy,Griffin,lambertcarly@evans.com,0121 496 0177,"Studio 7, Lewis isle, Harrychester, TF6 4BL",Rileymouth,W7 3LY,UK,1964-07-13,Male,2022-05-16,True,False
1982,4,7,Combo Meal,4,7.5,30.0,2024-10-14,Credit Card,Mobile App,True,311,Lucy,Griffin,lambertcarly@evans.com,0121 496 0177,"Studio 7, Lewis isle, Harrychester, TF6 4BL",Rileymouth,W7 3LY,UK,1964-07-13,Male,2022-05-16,True,False
1983,1,1,Cinema Ticket - Adult,4,12.5,50.0,2024-10-14,Debit Card,Box Office,False,68,Charles,Sharpe,ashleighharrison@franklin.org,+441154960985,"Studio 26, Savage station, Turnerton, L7A 6EA",Hollytown,EH27 3RR,UK,1996-11-08,Male,2017-02-16,True,True
